record_id,name,category,region,year,score,value
1000943,Fatma Yaman,fashion,Aegean,2022,92,1052
1000944,Derya Narin,fashion,Black Sea,2021,92,1232
1000945,Jale Narin,sports,Mediterranean,2022,47,1331
1000946,Burak Bulut,electronics,Aegean,2024,41,3640
1000947,Derya Yaman,electronics,Mediterranean,2022,45,3279
1000948,Irem Dogan,fashion,Marmara,2023,43,1412
1000949,Zeynep Dogan,home,Marmara,2018,84,3101
1000950,Gokhan Arslan,home,Southeast,2023,70,1102
1000951,Ceren Bulut,books,Mediterranean,2023,41,4955
1000952,Mert Yilmaz,toys,Marmara,2025,90,4751
1000953,Asli Erdogan,fashion,Southeast,2019,41,4245
1000954,Ayse Tekin,home,Mediterranean,2021,58,1876
1000955,Irem Polat,books,Southeast,2021,89,2248
1000956,Doga Hamit,electronics,Black Sea,2021,78,4917
1000957,Can Cakir,sports,Marmara,2018,81,2011
1000958,Gokhan Gunes,home,Central Anatolia,2018,92,4830
1000959,Lale Pektas,fashion,Southeast,2018,50,3093
1000960,Irem Ozdemir,grocery,Aegean,2024,76,2321
1000961,Kerem Erdogan,toys,Central Anatolia,2021,62,870
1000962,Hande Kaya,sports,Aegean,2022,62,1165
1000963,Seda Gunes,electronics,Southeast,2018,46,2881
1000964,Burak Simsek,toys,Aegean,2024,43,1392
1000965,Nilay Aksoy,toys,Black Sea,2019,87,1661
1000966,Doga Demir,grocery,Central Anatolia,2023,74,3095
1000967,Melis Simsek,home,Black Sea,2023,91,4564
1000968,Mustafa Kaya,grocery,Black Sea,2025,41,4124
1000969,Ilker Celik,home,Aegean,2025,74,4610
1000970,Mert Tas,home,Mediterranean,2022,69,1083
1000971,Ayse Kaya,grocery,Black Sea,2020,40,1804
1000972,Ayse Kurt,grocery,Marmara,2021,86,3954
1000973,Hande Ilhan,grocery,Southeast,2024,76,3684
1000974,Burak Cakir,home,Black Sea,2025,52,3831
1000975,Emir Narin,books,Marmara,2023,99,2417
1000976,Mert Demir,grocery,Marmara,2020,42,4692
1000977,Hande Ozdemir,electronics,Central Anatolia,2019,100,4219
1000978,Ayse Dogan,fashion,Central Anatolia,2022,51,4270
1000979,Mert Rana,sports,Aegean,2024,96,1240
1000980,Yigit Kurt,home,Central Anatolia,2023,100,2977
1000981,Fatma Aydin,books,Mediterranean,2019,62,2692
1000982,Emre Mutlu,grocery,Central Anatolia,2018,92,2136
1000983,Onur Cakir,grocery,Mediterranean,2022,58,3879
1000984,Melis Polat,toys,Black Sea,2021,88,2777
1000985,Lale Celik,books,Central Anatolia,2021,58,4694
1000986,Onur Polat,home,Marmara,2020,100,2525
1000987,Nilay Rana,sports,Aegean,2025,96,1531
1000988,Nilay Gurcan,fashion,Black Sea,2020,93,2979
1000989,Lale Kaplan,fashion,Marmara,2020,92,1656
1000990,Mert Kaya,fashion,Marmara,2020,94,4415
1000991,Asli Cakir,fashion,Mediterranean,2021,73,3936
1000992,Lale Simsek,fashion,Central Anatolia,2020,81,4005
1000993,Pinar Narin,fashion,Black Sea,2020,56,4293
1000994,Elif Narin,fashion,Marmara,2022,78,4160
1000995,Fatma Kaya,sports,Central Anatolia,2021,100,4692
1000996,Ramazan Kurt,fashion,Central Anatolia,2025,98,4802
1000997,Can Tekin,home,Marmara,2025,92,3061
1000998,Yigit Sahin,fashion,Central Anatolia,2023,81,2003
1000999,Can Erdogan,fashion,Aegean,2024,83,3543
1001000,Ceren Kaya,books,Marmara,2018,95,1206
1001001,Kerem Simsek,fashion,Black Sea,2021,99,1814
1001002,Kerem Tas,toys,Central Anatolia,2019,63,4953
1001003,Emre Yaman,sports,Black Sea,2019,94,604
1001004,Doga Erdogan,toys,Southeast,2025,48,1509
1001005,Hande Ozdemir,home,Southeast,2019,53,1503
1001006,Baris Findik,grocery,Aegean,2021,93,3999
1001007,Mert Arslan,home,Mediterranean,2023,88,2563
1001008,Ramazan Hamit,home,Central Anatolia,2022,63,2474
1001009,Lale Cakir,grocery,Central Anatolia,2023,62,3759
1001010,Melis Tas,books,Mediterranean,2021,81,3265
1001011,Hande Gunes,electronics,Black Sea,2022,72,2504
1001012,Baris Kaya,home,Black Sea,2018,63,657
1001013,Ramazan Kurt,fashion,Mediterranean,2024,92,4128
1001014,Deniz Bulut,grocery,Central Anatolia,2023,80,1134
1001015,Irem Erdogan,grocery,Aegean,2022,47,817
1001016,Ayse Pektas,books,Aegean,2018,96,2510
1001017,Doga Kaya,home,Mediterranean,2025,66,1823
1001018,Deniz Rana,books,Marmara,2022,51,3568
1001019,Onur Kaplan,sports,Southeast,2025,87,4018
1001020,Ramazan Aksoy,books,Mediterranean,2022,70,3402
1001021,Ramazan Polat,grocery,Southeast,2020,43,4550
1001022,Emir Yaman,grocery,Central Anatolia,2025,100,4360
1001023,Derya Cakir,grocery,Southeast,2019,57,4648
1001024,Baris Tekin,sports,Mediterranean,2021,78,3483
1001025,Hande Ozdemir,fashion,Southeast,2021,81,4114
1001026,Jale Gunes,fashion,Central Anatolia,2018,100,4405
1001027,Ayse Findik,electronics,Southeast,2025,43,4930
1001028,Deniz Arslan,sports,Marmara,2025,69,4397
1001029,Emre Yilmaz,fashion,Southeast,2025,61,760
1001030,Ayse Gunes,sports,Marmara,2023,90,4650
1001031,Fatma Erdogan,sports,Southeast,2023,82,1765
1001032,Irem Sahin,electronics,Black Sea,2023,56,1957
1001033,Ramazan Erdogan,electronics,Marmara,2025,92,1292
1001034,Ramazan Pektas,fashion,Aegean,2025,90,761
1001035,Ilker Tas,toys,Southeast,2022,52,3767
1001036,Nilay Narin,home,Aegean,2018,49,3934
1001037,Kaan Yaman,grocery,Marmara,2018,61,1850
1001038,Mert Kaplan,sports,Aegean,2024,74,687
1001039,Emre Arslan,grocery,Southeast,2018,78,1575
1001040,Yigit Yaman,sports,Southeast,2023,41,3064
1001041,Hande Dogan,fashion,Southeast,2022,69,2886
1001042,Melis Findik,grocery,Mediterranean,2021,55,1764
1001043,Doga Polat,toys,Southeast,2023,91,508
1001044,Ece Kurt,books,Aegean,2018,85,982
1001045,Melis Tekin,grocery,Aegean,2018,44,3076
1001046,Elif Kaya,home,Marmara,2019,54,4734
1001047,Seda Mutlu,sports,Southeast,2019,92,4310
1001048,Lale Bulut,home,Mediterranean,2022,76,2308
1001049,Irem Tas,sports,Southeast,2022,76,2779
1001050,Deniz Gurcan,electronics,Southeast,2020,46,626
1001051,Burak Rana,sports,Black Sea,2020,56,2737
1001052,Can Findik,toys,Aegean,2021,62,3150
1001053,Ramazan Dogan,books,Black Sea,2020,69,1152
1001054,Asli Erdogan,electronics,Black Sea,2024,97,4204
1001055,Doga Polat,home,Southeast,2024,72,3539
1001056,Yigit Tas,grocery,Southeast,2023,74,1513
1001057,Can Tekin,home,Marmara,2020,60,4005
1001058,Kerem Sahin,electronics,Marmara,2018,81,735
1001059,Doga Tekin,toys,Southeast,2022,78,2733
1001060,Mustafa Ozdemir,fashion,Aegean,2025,89,2430
1001061,Seda Ozdemir,books,Southeast,2020,61,2555
1001062,Pinar Mutlu,toys,Mediterranean,2025,87,2828
1001063,Melis Celik,home,Marmara,2022,41,2511
1001064,Ayse Kaya,electronics,Aegean,2025,53,3373
1001065,Derya Erdogan,home,Marmara,2022,77,3128
1001066,Hande Dogan,grocery,Marmara,2019,91,1310
1001067,Burak Simsek,electronics,Southeast,2019,70,3945
1001068,Burak Simsek,grocery,Marmara,2019,98,3472
1001069,Ayse Yaman,books,Southeast,2023,81,4778
1001070,Yigit Liman,books,Mediterranean,2023,81,4226
1001071,Elif Ozdemir,sports,Aegean,2023,98,3811
1001072,Onur Mutlu,electronics,Central Anatolia,2024,72,1241
1001073,Ilker Polat,toys,Southeast,2025,40,4945
1001074,Melis Tas,fashion,Black Sea,2020,73,3454
1001075,Ilker Ilhan,fashion,Southeast,2022,98,1309
1001076,Pinar Yilmaz,books,Central Anatolia,2020,88,1737
1001077,Lale Demir,sports,Aegean,2023,96,4930
1001078,Burak Kurt,grocery,Central Anatolia,2024,65,4988
1001079,Gokhan Gunes,electronics,Black Sea,2019,52,1182
1001080,Deniz Tas,grocery,Black Sea,2021,63,1825
1001081,Nilay Rana,grocery,Central Anatolia,2019,55,4959
1001082,Asli Erdogan,toys,Mediterranean,2023,84,2881
1001083,Kaan Hamit,fashion,Southeast,2021,69,2404
1001084,Ilker Erdogan,toys,Aegean,2019,40,2454
1001085,Mustafa Liman,books,Aegean,2019,84,2723
1001086,Fatma Polat,toys,Southeast,2024,62,1135
1001087,Hande Gurcan,fashion,Southeast,2018,40,3457
1001088,Nilay Simsek,sports,Marmara,2019,78,3979
1001089,Baris Tas,grocery,Marmara,2023,46,1521
1001090,Can Pektas,sports,Mediterranean,2019,56,1668
1001091,Kerem Kaya,fashion,Mediterranean,2020,67,4722
1001092,Deniz Mutlu,sports,Black Sea,2023,57,3694
1001093,Lale Kaya,sports,Central Anatolia,2019,47,3563
1001094,Ramazan Celik,home,Marmara,2025,80,3209
1001095,Nilay Kaplan,toys,Black Sea,2018,61,2342
1001096,Burak Polat,fashion,Central Anatolia,2022,40,4261
1001097,Gokhan Simsek,sports,Central Anatolia,2023,93,4719
1001098,Derya Kurt,toys,Southeast,2021,75,1102
1001099,Ceren Yilmaz,toys,Central Anatolia,2024,58,1055
1001100,Melis Hamit,fashion,Central Anatolia,2019,73,1712
1001101,Nilay Tekin,books,Southeast,2024,62,2657
1001102,Burak Cakir,books,Aegean,2024,48,3531
1001103,Ece Dogan,grocery,Aegean,2025,82,2292
1001104,Asli Celik,toys,Mediterranean,2025,86,2664
1001105,Irem Dogan,electronics,Southeast,2022,99,672
1001106,Fatma Kaya,electronics,Black Sea,2020,92,1841
1001107,Melis Hamit,grocery,Central Anatolia,2025,98,1740
1001108,Ece Aydin,sports,Central Anatolia,2022,51,3571
1001109,Baris Kaplan,home,Aegean,2020,47,4166
1001110,Ramazan Erdogan,grocery,Black Sea,2024,45,3993
1001111,Ceren Cakir,toys,Mediterranean,2021,74,3793
1001112,Ramazan Tas,toys,Central Anatolia,2018,43,643
1001113,Seda Ilhan,home,Aegean,2024,75,1109
1001114,Asli Ilhan,grocery,Central Anatolia,2019,67,3028
1001115,Can Celik,sports,Marmara,2019,61,2005
1001116,Onur Kaplan,toys,Aegean,2022,76,4732
1001117,Zeynep Kaya,electronics,Mediterranean,2020,74,4735
1001118,Zeynep Ozdemir,sports,Mediterranean,2019,44,572
1001119,Kaan Erdogan,home,Southeast,2024,96,2015
1001120,Yigit Aydin,home,Central Anatolia,2022,82,4781
1001121,Zeynep Sahin,electronics,Black Sea,2019,48,3896
1001122,Onur Bulut,toys,Mediterranean,2021,52,2694
1001123,Ayse Hamit,sports,Mediterranean,2020,87,4178
1001124,Lale Sahin,grocery,Mediterranean,2021,81,505
1001125,Ece Sahin,fashion,Southeast,2018,64,4378
1001126,Onur Kaplan,fashion,Southeast,2018,45,2607
1001127,Pinar Kurt,grocery,Southeast,2019,76,1506
1001128,Emre Aksoy,grocery,Mediterranean,2020,44,4713
1001129,Ceren Ozdemir,toys,Mediterranean,2023,44,3487
1001130,Baris Tas,electronics,Southeast,2024,58,549
1001131,Deniz Aydin,fashion,Central Anatolia,2023,93,762
1001132,Ayse Gurcan,fashion,Marmara,2025,84,3176
1001133,Hande Rana,toys,Central Anatolia,2024,41,705
1001134,Kaan Yilmaz,toys,Mediterranean,2019,62,3562
1001135,Seda Ilhan,grocery,Marmara,2024,48,1019
1001136,Hande Aksoy,fashion,Aegean,2018,50,1454
1001137,Burak Kaplan,toys,Marmara,2021,87,4065
1001138,Derya Kaya,grocery,Black Sea,2021,60,1075
1001139,Burak Kaya,electronics,Marmara,2018,66,1366
1001140,Hande Polat,sports,Mediterranean,2022,94,4322
1001141,Burak Gurcan,home,Mediterranean,2023,81,4742
1001142,Ilker Yilmaz,grocery,Southeast,2024,98,4282
1001143,Doga Erdogan,books,Central Anatolia,2022,53,1804
1001144,Asli Kaya,grocery,Marmara,2019,95,643
1001145,Jale Bulut,home,Mediterranean,2021,64,3462
1001146,Ramazan Hamit,home,Central Anatolia,2019,41,849
1001147,Mert Findik,books,Aegean,2024,70,2922
1001148,Burak Bulut,home,Marmara,2019,100,1529
1001149,Seda Yaman,fashion,Central Anatolia,2025,96,3732
1001150,Baris Yilmaz,home,Mediterranean,2021,93,4060
1001151,Seda Arslan,toys,Southeast,2020,98,2280
1001152,Kerem Findik,fashion,Mediterranean,2021,100,1506
1001153,Ramazan Arslan,toys,Mediterranean,2024,92,4561
1001154,Doga Pektas,books,Aegean,2018,45,4306
1001155,Deniz Celik,fashion,Central Anatolia,2018,82,1372
1001156,Ece Arslan,sports,Aegean,2025,61,4256
1001157,Yigit Liman,sports,Marmara,2020,47,3192
1001158,Can Kaplan,electronics,Central Anatolia,2024,70,1569
1001159,Kerem Kaplan,books,Aegean,2024,93,1266
1001160,Yigit Polat,toys,Central Anatolia,2019,69,3535
1001161,Elif Dogan,sports,Southeast,2022,60,4885
1001162,Can Aydin,grocery,Aegean,2023,50,949
1001163,Seda Dogan,grocery,Mediterranean,2021,75,923
1001164,Zeynep Simsek,sports,Aegean,2021,99,631
1001165,Seda Yilmaz,sports,Marmara,2020,98,1314
1001166,Emre Mutlu,electronics,Mediterranean,2021,46,1202
1001167,Onur Hamit,sports,Southeast,2024,51,4853
1001168,Melis Kurt,toys,Aegean,2020,93,2892
1001169,Baris Narin,sports,Mediterranean,2018,57,1452
1001170,Deniz Kurt,toys,Southeast,2022,61,2867
1001171,Ceren Kaplan,toys,Black Sea,2018,97,4041
1001172,Emir Sahin,fashion,Mediterranean,2020,60,3046
1001173,Doga Kaplan,toys,Central Anatolia,2022,47,1110
1001174,Kerem Kurt,electronics,Central Anatolia,2019,95,4355
1001175,Jale Polat,home,Black Sea,2018,43,2787
1001176,Gokhan Aksoy,toys,Central Anatolia,2025,48,4590
1001177,Ilker Aksoy,grocery,Black Sea,2018,72,955
1001178,Pinar Aydin,grocery,Aegean,2020,63,3372
1001179,Kerem Hamit,sports,Black Sea,2023,60,1799
1001180,Mustafa Polat,fashion,Aegean,2021,98,4614
1001181,Kerem Narin,home,Black Sea,2022,55,3453
1001182,Zeynep Aksoy,fashion,Central Anatolia,2023,65,903
1001183,Melis Gurcan,grocery,Aegean,2023,79,3092
1001184,Ilker Aksoy,fashion,Southeast,2025,77,1001
1001185,Baris Yilmaz,books,Marmara,2021,41,4947
1001186,Mustafa Aydin,home,Marmara,2021,100,612
1001187,Kaan Yilmaz,sports,Mediterranean,2022,96,2965
1001188,Baris Dogan,sports,Aegean,2025,50,3487
1001189,Ayse Findik,home,Southeast,2024,67,920
1001190,Zeynep Tas,grocery,Black Sea,2025,50,3049
1001191,Ilker Kaplan,books,Mediterranean,2018,70,1270
1001192,Baris Kurt,toys,Mediterranean,2023,51,4733
1001193,Kerem Findik,toys,Aegean,2018,76,4525
1001194,Ceren Polat,grocery,Central Anatolia,2025,51,3550
1001195,Ilker Gunes,fashion,Aegean,2018,47,3713
1001196,Nilay Kaplan,books,Marmara,2021,58,4386
1001197,Onur Yilmaz,home,Mediterranean,2023,70,2543
1001198,Emre Rana,toys,Mediterranean,2019,65,1530
1001199,Asli Ozdemir,toys,Mediterranean,2019,70,3140
1001200,Can Cakir,toys,Central Anatolia,2021,49,2068
1001201,Derya Tekin,books,Southeast,2022,68,4854
1001202,Seda Tekin,fashion,Marmara,2019,59,2441
1001203,Can Pektas,sports,Central Anatolia,2020,66,1691
1001204,Mert Aksoy,home,Aegean,2021,64,4067
1001205,Emir Gunes,sports,Mediterranean,2023,63,3473
1001206,Derya Ilhan,grocery,Marmara,2020,48,1631
1001207,Burak Aydin,sports,Southeast,2021,86,1788
1001208,Lale Polat,fashion,Black Sea,2019,43,4944
1001209,Ilker Aksoy,grocery,Black Sea,2020,43,1787
1001210,Emir Gurcan,toys,Southeast,2019,73,1876
1001211,Kaan Polat,toys,Aegean,2024,42,1142
1001212,Baris Ilhan,fashion,Mediterranean,2023,94,2506
1001213,Asli Tas,sports,Southeast,2023,86,1881
1001214,Onur Findik,books,Central Anatolia,2021,75,3544
1001215,Ramazan Findik,sports,Southeast,2025,91,2197
1001216,Seda Rana,home,Marmara,2018,74,761
1001217,Doga Demir,sports,Central Anatolia,2022,94,3936
1001218,Ramazan Hamit,fashion,Aegean,2023,40,3760
1001219,Burak Dogan,home,Black Sea,2018,90,3276
1001220,Jale Hamit,sports,Southeast,2021,51,4370
1001221,Ceren Kurt,toys,Southeast,2018,71,1180
1001222,Irem Yilmaz,electronics,Marmara,2019,42,2664
1001223,Derya Gunes,books,Aegean,2022,93,854
1001224,Seda Arslan,toys,Marmara,2024,87,574
1001225,Asli Dogan,fashion,Marmara,2022,81,2535
1001226,Ramazan Gurcan,home,Black Sea,2023,48,3174
1001227,Ayse Tekin,fashion,Marmara,2023,41,4138
1001228,Onur Bulut,home,Black Sea,2024,57,1891
1001229,Kaan Arslan,fashion,Central Anatolia,2018,86,3485
1001230,Asli Aksoy,electronics,Central Anatolia,2023,88,933
1001231,Hande Kaplan,toys,Marmara,2018,44,4567
1001232,Nilay Aydin,electronics,Black Sea,2021,84,527
1001233,Lale Polat,electronics,Black Sea,2025,59,4951
1001234,Can Dogan,toys,Aegean,2023,98,4213
1001235,Pinar Bulut,fashion,Mediterranean,2019,53,4564
1001236,Lale Demir,electronics,Southeast,2025,44,2418
1001237,Fatma Ilhan,sports,Aegean,2020,48,3110
1001238,Onur Gunes,grocery,Mediterranean,2022,45,2759
1001239,Seda Yilmaz,fashion,Southeast,2020,58,2753
1001240,Hande Simsek,grocery,Marmara,2019,45,4406
1001241,Hande Kaplan,fashion,Mediterranean,2025,79,4203
1001242,Ceren Kurt,toys,Marmara,2024,48,1998
1001243,Irem Pektas,toys,Central Anatolia,2023,89,3255
1001244,Mert Bulut,electronics,Aegean,2023,94,1974
1001245,Asli Ozdemir,home,Mediterranean,2023,61,2561
1001246,Onur Tekin,home,Aegean,2020,88,1989
1001247,Lale Gunes,fashion,Mediterranean,2024,98,2531
1001248,Doga Tas,fashion,Central Anatolia,2019,52,4856
1001249,Pinar Sahin,toys,Black Sea,2021,52,1198
1001250,Irem Tas,electronics,Central Anatolia,2023,63,3166
1001251,Pinar Yaman,home,Mediterranean,2025,99,2217
1001252,Burak Liman,home,Central Anatolia,2020,40,4152
1001253,Zeynep Kaplan,sports,Black Sea,2024,81,4152
1001254,Elif Demir,sports,Southeast,2021,44,1914
1001255,Yigit Erdogan,electronics,Central Anatolia,2025,45,1435
1001256,Onur Narin,sports,Marmara,2020,73,3249
1001257,Burak Demir,grocery,Mediterranean,2025,67,2178
1001258,Onur Demir,fashion,Marmara,2023,83,4622
1001259,Onur Kaplan,fashion,Aegean,2020,65,2415
1001260,Onur Erdogan,books,Mediterranean,2018,98,3601
1001261,Pinar Hamit,grocery,Black Sea,2021,88,571
1001262,Hande Cakir,books,Marmara,2024,73,1602
1001263,Kerem Polat,sports,Central Anatolia,2018,95,1202
1001264,Emre Tekin,grocery,Mediterranean,2020,97,1893
1001265,Ece Gunes,books,Black Sea,2023,56,2223
1001266,Ramazan Bulut,home,Central Anatolia,2018,62,3297
1001267,Mert Celik,fashion,Southeast,2021,53,2152
1001268,Lale Simsek,sports,Mediterranean,2025,78,1145
1001269,Mert Narin,grocery,Black Sea,2022,67,2362
1001270,Nilay Erdogan,sports,Southeast,2021,86,4255
1001271,Seda Liman,books,Central Anatolia,2021,70,3429
1001272,Asli Demir,sports,Black Sea,2022,60,1665
1001273,Derya Simsek,toys,Marmara,2022,89,4003
1001274,Ceren Hamit,home,Mediterranean,2021,66,3137
1001275,Seda Arslan,books,Mediterranean,2019,77,4372
1001276,Mert Erdogan,toys,Aegean,2025,46,4367
1001277,Pinar Polat,electronics,Southeast,2018,50,2182
1001278,Seda Erdogan,books,Mediterranean,2021,86,4584
1001279,Nilay Aydin,books,Central Anatolia,2020,95,2330
1001280,Lale Kaya,home,Black Sea,2024,64,563
1001281,Ramazan Hamit,electronics,Southeast,2024,68,4717
1001282,Lale Rana,electronics,Marmara,2021,91,3503
1001283,Onur Yilmaz,sports,Southeast,2024,95,4387
1001284,Melis Tas,sports,Aegean,2022,54,2197
1001285,Ece Aksoy,sports,Mediterranean,2024,94,1208
1001286,Pinar Gunes,home,Central Anatolia,2022,69,506
1001287,Mert Yaman,home,Mediterranean,2022,75,3390
1001288,Ece Yilmaz,grocery,Southeast,2021,44,623
1001289,Mustafa Tekin,books,Mediterranean,2022,81,3288
1001290,Seda Gunes,toys,Mediterranean,2021,48,4697
1001291,Ceren Kaya,fashion,Mediterranean,2019,66,3567
1001292,Fatma Aksoy,fashion,Aegean,2020,75,4971
1001293,Irem Kurt,home,Black Sea,2024,54,4690
1001294,Ayse Bulut,fashion,Aegean,2021,78,2643
1001295,Nilay Polat,books,Southeast,2020,63,4277
1001296,Doga Hamit,books,Mediterranean,2023,40,3862
1001297,Emir Pektas,books,Southeast,2023,85,1027
1001298,Can Liman,toys,Aegean,2019,86,2360
1001299,Gokhan Findik,books,Southeast,2021,76,817
1001300,Asli Bulut,sports,Southeast,2023,40,4522
1001301,Baris Polat,grocery,Central Anatolia,2019,55,4904
1001302,Emir Liman,electronics,Southeast,2022,91,4453
1001303,Kaan Pektas,toys,Marmara,2021,95,1241
1001304,Onur Tekin,sports,Central Anatolia,2019,70,1307
1001305,Deniz Rana,books,Central Anatolia,2018,95,1090
1001306,Pinar Rana,grocery,Black Sea,2018,69,1362
1001307,Lale Arslan,fashion,Central Anatolia,2018,67,4551
1001308,Kaan Simsek,home,Mediterranean,2025,98,2526
1001309,Burak Demir,electronics,Mediterranean,2025,89,3074
1001310,Kaan Polat,home,Central Anatolia,2022,53,2175
1001311,Derya Ilhan,toys,Central Anatolia,2018,81,1186
1001312,Emir Ozdemir,toys,Mediterranean,2021,76,3421
1001313,Mert Celik,home,Southeast,2021,71,1921
1001314,Gokhan Yilmaz,home,Central Anatolia,2025,75,4292
1001315,Doga Kurt,sports,Marmara,2022,47,645
1001316,Deniz Kaya,books,Central Anatolia,2024,62,2728
1001317,Seda Demir,home,Mediterranean,2022,85,723
1001318,Jale Ilhan,toys,Southeast,2021,88,2515
1001319,Emir Sahin,grocery,Southeast,2022,55,4397
1001320,Asli Pektas,sports,Aegean,2024,83,1172
1001321,Mert Liman,fashion,Southeast,2020,43,1984
1001322,Ramazan Tas,fashion,Black Sea,2021,87,4093
1001323,Ece Yaman,books,Aegean,2021,57,1872
1001324,Elif Celik,books,Black Sea,2024,59,971
1001325,Lale Ilhan,electronics,Marmara,2018,56,2812
1001326,Ramazan Kurt,grocery,Aegean,2025,48,4843
1001327,Nilay Liman,grocery,Marmara,2020,53,3343
1001328,Irem Polat,sports,Southeast,2024,72,2072
1001329,Doga Pektas,electronics,Black Sea,2021,44,2963
1001330,Ayse Kaya,home,Aegean,2020,52,2204
1001331,Lale Gunes,electronics,Southeast,2020,74,3993
1001332,Lale Kurt,fashion,Southeast,2024,55,4240
1001333,Melis Erdogan,grocery,Mediterranean,2021,88,1356
1001334,Burak Dogan,toys,Mediterranean,2020,92,1682
1001335,Deniz Cakir,electronics,Aegean,2020,71,860
1001336,Doga Simsek,electronics,Marmara,2025,66,1565
1001337,Lale Arslan,fashion,Mediterranean,2024,90,1021
1001338,Seda Demir,grocery,Aegean,2018,60,4777
1001339,Kerem Mutlu,fashion,Marmara,2023,53,1212
1001340,Elif Kaplan,sports,Black Sea,2021,80,4515
1001341,Jale Simsek,electronics,Black Sea,2022,93,3308
1001342,Lale Aydin,fashion,Central Anatolia,2023,75,2923
1001343,Ceren Erdogan,toys,Marmara,2023,57,3753
1001344,Zeynep Bulut,toys,Mediterranean,2020,84,4015
1001345,Zeynep Rana,grocery,Aegean,2022,91,4189
1001346,Jale Tas,toys,Black Sea,2023,48,3861
1001347,Melis Simsek,electronics,Central Anatolia,2019,47,3853
1001348,Deniz Cakir,grocery,Marmara,2020,60,3635
1001349,Yigit Gurcan,electronics,Southeast,2018,96,3613
1001350,Baris Cakir,grocery,Aegean,2025,57,1302
1001351,Jale Kurt,grocery,Aegean,2025,87,786
1001352,Asli Rana,grocery,Southeast,2023,63,4305
1001353,Can Aydin,electronics,Marmara,2024,99,658
1001354,Burak Narin,home,Black Sea,2021,66,2947
1001355,Nilay Ilhan,home,Black Sea,2021,49,3213
1001356,Gokhan Celik,grocery,Black Sea,2024,89,4491
1001357,Emir Ilhan,toys,Black Sea,2021,90,1954
1001358,Doga Findik,grocery,Black Sea,2020,79,2017
1001359,Seda Yilmaz,books,Aegean,2018,78,3950
1001360,Ramazan Liman,electronics,Mediterranean,2021,41,4558
1001361,Asli Ilhan,home,Black Sea,2021,87,1687
1001362,Melis Cakir,fashion,Marmara,2022,72,3622
1001363,Deniz Rana,grocery,Mediterranean,2023,56,1716
1001364,Kaan Celik,sports,Central Anatolia,2024,41,3693
1001365,Pinar Dogan,fashion,Central Anatolia,2024,51,3131
1001366,Nilay Liman,grocery,Black Sea,2025,52,4001
1001367,Burak Ilhan,electronics,Aegean,2024,90,3324
1001368,Yigit Ilhan,sports,Black Sea,2024,84,3749
1001369,Baris Simsek,books,Black Sea,2021,75,813
1001370,Mert Aydin,grocery,Black Sea,2019,73,3127
1001371,Lale Ozdemir,toys,Central Anatolia,2021,90,1691
1001372,Fatma Kaplan,toys,Central Anatolia,2020,56,645
1001373,Can Liman,electronics,Aegean,2024,42,2569
1001374,Pinar Aydin,fashion,Black Sea,2023,70,2876
1001375,Doga Erdogan,electronics,Central Anatolia,2018,90,3246
1001376,Emre Yaman,home,Aegean,2019,45,4385
1001377,Pinar Celik,grocery,Mediterranean,2018,47,2670
1001378,Deniz Findik,toys,Aegean,2020,47,3065
1001379,Baris Celik,sports,Southeast,2018,55,3821
1001380,Elif Cakir,fashion,Central Anatolia,2021,86,4251
1001381,Nilay Kaya,electronics,Marmara,2023,61,3780
1001382,Baris Hamit,home,Marmara,2023,47,661
1001383,Onur Findik,grocery,Aegean,2020,44,4666
1001384,Lale Narin,sports,Southeast,2025,48,773
1001385,Jale Tas,fashion,Central Anatolia,2018,64,3050
1001386,Gokhan Simsek,toys,Marmara,2024,95,524
1001387,Gokhan Cakir,toys,Marmara,2019,79,3805
1001388,Ayse Ozdemir,fashion,Black Sea,2024,58,622
1001389,Gokhan Dogan,electronics,Aegean,2021,96,2739
1001390,Hande Hamit,books,Aegean,2023,81,2985
1001391,Doga Bulut,home,Mediterranean,2018,65,4766
1001392,Nilay Ilhan,toys,Black Sea,2018,42,1242
1001393,Mustafa Rana,electronics,Southeast,2023,71,1798
1001394,Baris Tas,electronics,Southeast,2020,56,1157
1001395,Ece Bulut,sports,Black Sea,2022,76,2283
1001396,Burak Aydin,books,Southeast,2020,51,3827
1001397,Doga Cakir,electronics,Aegean,2018,57,4749
1001398,Yigit Celik,books,Mediterranean,2024,81,3811
1001399,Melis Kaya,grocery,Marmara,2023,55,2724
1001400,Elif Gurcan,grocery,Southeast,2024,41,4527
1001401,Gokhan Demir,electronics,Black Sea,2023,41,2272
1001402,Ayse Gunes,books,Mediterranean,2022,57,604
1001403,Irem Simsek,grocery,Aegean,2020,41,1061
1001404,Hande Sahin,grocery,Black Sea,2022,79,640
1001405,Emir Demir,electronics,Southeast,2018,88,2107
1001406,Yigit Erdogan,books,Marmara,2021,43,3787
1001407,Hande Sahin,fashion,Black Sea,2025,52,877
1001408,Derya Narin,sports,Central Anatolia,2024,44,4705
1001409,Elif Pektas,books,Southeast,2025,95,4306
1001410,Deniz Rana,home,Central Anatolia,2019,62,3698
1001411,Deniz Kurt,sports,Central Anatolia,2023,72,4848
1001412,Kaan Sahin,toys,Black Sea,2018,72,1388
1001413,Ramazan Narin,books,Central Anatolia,2020,47,1699
